x,y,label,cell_type,cell_size_pixel
704.34,15.21,67,Other immune,405
575.64,14.625,70,Macrophages,109
626.34,16.38,71,B,554
712.725,15.21,72,B,290
37.44,15.600000000000001,76,CD8-T,344
65.715,15.6,77,Other immune,289
73.515,16.575000000000003,78,Other immune,294
277.095,15.21,79,Mesenchymal-like,281
82.28999999999999,17.55,82,CD8-T,557
250.185,17.745,83,B,270
362.70000000000005,17.16,84,CD8-T,291
426.46500000000003,15.600000000000001,85,CD8-T,299
774.735,17.16,86,Other immune,591
271.635,15.6,87,CD3-T,216
637.065,16.770000000000003,89,B,461
121.485,17.745,90,DC / Mono,280
160.68,15.600000000000001,91,Macrophages,246
462.735,18.135,92,DC / Mono,441
590.07,15.989999999999998,93,Other immune,178
201.24,18.72,94,CD8-T,501
287.04,19.11,95,Other immune,799
327.21000000000004,18.72,96,Other immune,487
354.9,18.915,97,Other immune,519
569.595,16.965,98,CD3-T,212
766.5450000000001,18.525000000000002,99,Unidentified,480
467.02500000000003,17.55,100,B,140
179.205,19.695,102,Macrophages,228
311.22,19.5,103,Macrophages,717
752.3100000000001,19.305,104,Other immune,452
171.21,18.72,105,Other immune,215
369.915,20.085,107,Macrophages,528
445.57500000000005,21.255,108,CD4-T,812
657.735,19.89,109,Other immune,462
673.335,17.355,110,Unidentified,324
717.6,18.915,111,Unidentified,304
30.615000000000002,19.11,112,Other immune,431
112.125,21.060000000000002,113,Other immune,752
244.92000000000002,18.72,114,Mesenchymal-like,183
341.055,19.305,115,DC / Mono,404
453.57000000000005,21.060000000000002,116,CD8-T,421
550.6800000000001,21.645000000000003,117,Other immune,803
618.735,19.305,118,CD3-T,101
759.5250000000001,18.33,119,Mesenchymal-like,268
379.66499999999996,19.5,121,Macrophages,456
102.18,19.89,124,Other immune,284
60.45,20.28,127,CD3-T,354
255.45,22.425,128,Endothelial,673
398.19000000000005,21.255000000000003,129,Other immune,570
434.07000000000005,21.45,130,B,523
474.045,21.060000000000002,131,CD8-T,552
561.6,20.865000000000002,132,Other immune,523
525.72,21.255000000000003,134,Other immune,734
577.59,21.645,135,Other immune,518
602.1600000000001,20.28,136,B,282
238.875,21.645000000000003,137,Other immune,342
592.995,22.425,139,Unidentified,574
90.09,23.400000000000002,140,Other immune,539
24.57,24.375,143,Other immune,553
280.605,20.475,144,Macrophages,207
741.0,22.815,145,Unidentified,636
38.61,22.62,146,Mono / Neu,192
54.015,23.985,147,Macrophages,761
68.25,22.815,148,B,265
143.325,21.645000000000003,149,Other immune,798
413.4,23.205000000000002,151,Other immune,725
646.0350000000001,22.035,152,B,365
667.875,22.23,153,Unidentified,286
164.19,23.009999999999998,155,Other immune,491
535.86,23.4,156,B,380
269.49,24.57,157,Other immune,895
426.27,23.205,159,CD3-T,413
496.08000000000004,23.79,160,Keratin-positive tumor,960
569.2049999999999,23.79,161,Other immune,281
612.105,24.18,162,CD8-T,537
211.38,24.765,163,Other immune,578
221.91000000000003,23.595,166,CD3-T,351
234.78,27.105,167,Other immune,617
636.48,24.765,168,Unidentified,482
307.90500000000003,24.375,169,Other immune,340
750.36,24.96,170,Mesenchymal-like,290
17.94,26.715,171,CD8-T,597
676.26,25.935000000000002,174,Other immune,446
782.34,24.765,175,Unidentified,446
247.065,24.57,176,Endothelial,132
378.105,26.325000000000003,177,CD3-T,258
600.6,25.155,178,Mesenchymal-like,176
624.3900000000001,26.715,179,Other immune,890
655.59,27.300000000000004,180,Endothelial,431
12.675,25.35,181,Macrophages,150
546.78,27.884999999999998,182,CD3-T,780
762.645,25.740000000000002,183,CD8-T,268
105.105,26.130000000000003,184,Macrophages,371
282.165,26.715000000000003,185,Other immune,330
296.4,26.325000000000003,186,Macrophages,744
352.56,27.494999999999997,187,Other immune,700
469.56000000000006,25.155,188,CD8-T,119
482.625,27.299999999999997,189,CD8-T,522
77.61000000000001,25.545,190,Neutrophils,496
152.10000000000002,26.130000000000003,191,CD8-T,231
386.88,26.91,193,Other immune,541
585.1949999999999,26.520000000000003,194,Other immune,438
158.925,26.91,195,CD8-T,383
756.21,26.91,199,Unidentified,141
771.81,26.715000000000003,200,Mesenchymal-like,392
62.79,27.885,201,CD3-T,171
97.5,26.52,202,Macrophages,132
175.305,27.884999999999998,203,Other immune,445
442.26,27.884999999999998,204,Other immune,483
462.735,27.495,206,CD3-T,463
667.6800000000001,28.86,207,Endothelial,656
697.125,26.520000000000003,208,Other immune,238
124.215,27.885000000000005,209,Macrophages,502
574.665,27.69,210,Other immune,247
73.32,29.445,212,Other immune,386
644.28,28.275,215,B,275
34.71,30.03,216,Other immune,806
86.775,29.25,217,CD3-T,281
205.335,31.005,220,Macrophages,960
320.19,30.615000000000002,224,Other immune,711
396.04499999999996,29.055,225,B,486
563.1600000000001,33.345,226,CD8-T,764
245.895,30.810000000000002,227,Other immune,431
430.17,31.395000000000003,228,Other immune,471
507.78,29.445,229,CD8-T,463
170.82,31.200000000000003,231,Macrophages,292
183.495,31.200000000000003,232,Macrophages,584
337.935,31.98,233,Macrophages,552
421.005,31.980000000000004,234,CD3-T,438
494.71500000000003,31.785000000000004,235,Other immune,469
535.86,32.565,236,CD4-T,522
600.405,30.615000000000002,237,B,202
67.665,30.810000000000002,238,CD3-T,262
275.925,30.225,240,Other immune,277
308.88,31.590000000000003,241,Other immune,350
412.42500000000007,31.005000000000003,242,CD4-T,352
46.215,30.42,245,Mono / Neu,381
517.53,33.735,246,B,880
116.805,30.225,247,Macrophages,199
142.74,31.200000000000003,248,Other immune,750
163.995,30.615000000000002,250,B,153
229.51500000000001,33.735,251,B,764
292.305,32.565,252,Other immune,355
346.515,32.760000000000005,253,Macrophages,488
468.39,32.565000000000005,255,CD8-T,357
647.595,31.395000000000003,256,Unidentified,310
770.445,31.785000000000004,257,Other immune,269
352.755,33.93,259,Other immune,275
218.205,33.93,260,B,577
583.635,32.370000000000005,261,Other immune,171
744.315,32.76,262,Mesenchymal-like,597
760.11,31.785000000000004,263,Other immune,366
109.00500000000001,32.370000000000005,264,Unidentified,288
374.985,32.175000000000004,265,Other immune,301
725.205,31.395000000000003,267,B,282
100.22999999999999,33.93,268,Other immune,498
283.725,33.540000000000006,269,CD4-T,225
475.995,33.15,270,CD8-T,352
682.6949999999999,33.735,272,Mesenchymal-like,161
783.12,33.93,273,Mesenchymal-like,367
269.29499999999996,35.685,274,B,513
575.0550000000001,36.27,276,CD3-T,705
62.010000000000005,35.685,277,Other immune,504
92.235,33.540000000000006,278,Mono / Neu,259
164.58,37.245000000000005,279,Macrophages,704
635.3100000000001,34.125,281,Other immune,589
82.875,37.05,282,DC / Mono,556
365.625,37.44,284,Other immune,966
437.58000000000004,35.295,285,B,457
489.64500000000004,36.075,286,CD8-T,484
242.97000000000003,35.49,287,Macrophages,216
261.69000000000005,34.71,288,CD8-T,147
529.425,36.660000000000004,290,DC / Mono,625
594.945,34.32,291,Mesenchymal-like,438
614.0550000000001,35.1,292,Endothelial,464
624.585,34.905,293,Macrophages,180
122.85,35.49,294,Other immune,183
152.685,35.88,295,B,450
482.625,35.88,296,CD4-T,169
508.365,35.1,297,CD8-T,120
554.5799999999999,34.71,299,CD3-T,609
586.1700000000001,36.465,300,Other immune,482
304.005,35.685,301,CD3-T,246
772.59,36.660000000000004,303,Other immune,490
252.91500000000002,38.415000000000006,304,CD8-T,761
278.85,37.44,305,Macrophages,359
447.135,38.415000000000006,306,Other immune,632
649.935,38.22,308,Other immune,546
730.47,35.685,309,Other immune,264
117.39000000000001,37.83,310,Other immune,329
128.89499999999998,37.44,311,B,351
191.685,35.49,312,CD4-T,326
403.45500000000004,36.465,314,CD8-T,365
752.115,37.245000000000005,315,Unidentified,384
108.81,37.83,317,B,175
140.595,38.61,318,CD3-T,838
426.27,36.66,319,CD3-T,226
503.2950000000001,38.025,321,CD8-T,484
312.58500000000004,37.635000000000005,322,B,272
387.46500000000003,38.805,324,Macrophages,403
466.05,37.83,325,Other immune,390
202.02,39.585,327,Other immune,513
73.515,39.39,329,Other immune,464
296.78999999999996,39.39,331,Other immune,553
178.23000000000002,37.635000000000005,334,Other immune,156
325.65,43.485,335,Other immune,1142
716.4300000000001,37.83,336,Other immune,322
93.21000000000001,40.56,337,Other immune,368
395.85,38.22,340,CD8-T,377
210.21,38.805,343,Other immune,79
380.25,40.95,344,Other immune,563
419.83500000000004,41.535000000000004,345,CD3-T,466
457.47,41.145,346,Other immune,648
478.92,40.754999999999995,347,Other immune,347
783.12,39.39,348,Mesenchymal-like,197
513.24,40.364999999999995,350,CD8-T,242
642.33,40.95,351,Other immune,321
113.88,40.95,352,B,217
266.175,40.755,353,Macrophages,431
308.1,41.34,354,Other immune,279
18.525,37.83,355,Other immune,422
173.35500000000002,42.120000000000005,356,Other immune,351
412.23,43.485,358,B,473
634.1400000000001,41.925,360,CD3-T,400
767.9100000000001,40.754999999999995,361,Unidentified,147
182.91000000000003,43.68,363,Unidentified,660
195.195,45.435,364,Macrophages,756
393.31500000000005,41.730000000000004,366,Macrophages,118
706.29,43.485,368,Unidentified,755
693.615,42.315,370,Other immune,563
595.335,43.875,374,CD8-T,637
608.985,43.875,375,Other immune,788
52.845,43.875,377,CD3-T,571
104.13,46.605000000000004,378,Other immune,882
124.41,43.095,379,B,481
340.47,42.705,380,Macrophages,532
430.365,41.730000000000004,381,B,126
107.83500000000001,42.510000000000005,382,B,136
247.65,42.315,383,Macrophages,194
405.015,43.095,384,B,195
236.34,43.095,385,DC / Mono,364
435.63,42.705,386,B,247
580.125,44.265,387,Other immune,212
622.44,42.315,388,Endothelial,382
760.89,44.265,389,Other immune,517
207.87,45.24,392,Macrophages,615
221.52,45.63,393,Macrophages,615
487.30500000000006,46.02,394,CD3-T,1037
668.655,43.290000000000006,395,Other immune,328
716.2350000000001,44.07000000000001,396,Other immune,215
749.58,44.85,397,Other immune,500
776.1,43.485,398,Other immune,377
279.63,46.995000000000005,399,Macrophages,648
727.35,44.07000000000001,401,Unidentified,157
26.130000000000003,45.63,403,Other immune,383
36.855000000000004,46.410000000000004,404,Other immune,946
83.07,44.655,405,CD4-T,354
661.05,44.07000000000001,406,Other immune,169
783.9,45.24,407,Mesenchymal-like,230
17.355,44.655,408,CD3-T,764
293.08500000000004,43.290000000000006,409,Macrophages,175
305.37,44.46,410,Mesenchymal-like,279
427.635,43.290000000000006,412,CD3-T,192
60.84,45.63,413,CD3-T,399
151.71,46.215,414,Other immune,527
500.56500000000005,46.605000000000004,415,DC / Mono,411
586.5600000000001,46.41,416,Other immune,414
679.575,46.02,418,Macrophages,432
137.08499999999998,48.165,419,Macrophages,558
171.79500000000002,47.385000000000005,420,Other immune,219
398.58000000000004,47.58,421,DC / Mono,367
509.5350000000001,47.385000000000005,422,Other immune,431
163.41000000000003,46.605000000000004,423,Other immune,388
231.66000000000003,47.58,424,CD8-T,484
248.82,47.58,425,Other immune,529
687.57,47.97,426,Other immune,328
45.825,45.63,427,Other immune,394
94.38,48.36,428,Endothelial,321
114.66,47.775000000000006,429,Other immune,349
441.87,46.8,430,CD3-T,293
557.7,47.58,431,Macrophages,346
187.98000000000002,48.75,432,Unidentified,200
367.96500000000003,49.53,433,Other immune,822
549.705,50.894999999999996,434,Other immune,1080
633.75,48.165000000000006,436,Other immune,221
70.005,47.97,438,Other immune,416
344.175,50.115,439,Mesenchymal-like,451
354.9,48.75,440,Mesenchymal-like,668
434.85,49.725,441,B,391
451.815,47.385000000000005,442,CD3-T,182
459.225,48.55500000000001,443,Other immune,234
674.7,49.53,444,Other immune,332
467.415,49.14,446,CD8-T,476
569.595,49.335,447,Macrophages,708
666.315,48.75,448,CD4-T,133
736.5150000000001,48.165000000000006,449,Mesenchymal-like,305
240.82500000000002,49.725,450,CD8-T,202
271.635,48.945,451,CD8-T,502
713.31,49.725,452,Other immune,287
147.225,48.945,453,Other immune,333
293.67,49.92,454,Other immune,307
383.175,51.285000000000004,455,Other immune,546
719.355,48.55500000000001,456,Other immune,150
124.995,50.7,457,Other immune,280
261.3,51.09,459,Macrophages,567
376.545,49.335,460,Other immune,137
426.07500000000005,50.505,461,Other immune,391
694.395,50.115,462,Other immune,318
728.52,49.92,463,Other immune,371
756.405,50.115,464,Other immune,223
322.92,50.505,465,Endothelial,510
82.095,51.09,466,CD3-T,362
625.365,50.31,467,Other immune,296
649.5450000000001,49.92,468,Other immune,305
777.6600000000001,51.09,470,Mesenchymal-like,307
288.21000000000004,51.285000000000004,471,Macrophages,236
303.225,51.675,472,Unidentified,532
337.35,49.53,473,Other immune,218
394.485,52.455,474,Other immune,707
616.98,52.260000000000005,475,Other immune,646
13.260000000000002,51.675000000000004,476,Unidentified,176
157.95,51.675000000000004,477,Unidentified,256
416.90999999999997,49.725,478,B,330
742.365,51.09,479,B,338
314.145,53.43,482,Other immune,540
408.135,51.285000000000004,483,Other immune,587
513.4350000000001,53.43,484,CD8-T,435
584.22,53.625,485,Neutrophils,442
766.35,53.43,486,Other immune,704
480.67500000000007,52.845,488,B,214
658.32,52.845,489,Other immune,329
706.6800000000001,56.16,490,Other immune,1049
120.51,55.38,491,Unidentified,705
182.91000000000003,54.015,492,Unidentified,331
524.55,53.235,494,Macrophages,548
605.085,54.21,495,Mono / Neu,670
474.82500000000005,53.235,499,B,282
503.88,53.235,500,Macrophages,263
594.75,52.845,501,CD3-T,303
747.6300000000001,55.575,502,Other immune,713
59.67,53.82,503,CD8-T,761
199.68,53.625,504,Other immune,222
439.725,54.6,506,B,288
457.86,55.38,507,B,673
669.435,53.625,508,Other immune,197
681.9150000000001,53.040000000000006,509,Other immune,261
166.33499999999998,55.38,510,Mesenchymal-like,415
245.895,54.015,511,B,159
292.695,54.21000000000001,512,Other immune,85
336.765,55.185,513,B,422
447.33000000000004,54.21,514,B,286
733.2,55.185,516,Other immune,332
131.82,56.550000000000004,517,CD8-T,637
536.25,53.235,518,Other immune,464
782.925,54.795,519,Mesenchymal-like,377
27.885,58.89,520,Other immune,1208
142.15500000000003,56.745000000000005,521,Other immune,558
232.44,56.160000000000004,522,Other immune,468
562.185,54.21000000000001,524,Macrophages,197
664.755,53.040000000000006,525,CD4-T,98
720.3299999999999,54.405,526,Other immune,275
278.655,55.185,528,Other immune,120
285.09000000000003,55.575,529,Other immune,357
103.35,56.355000000000004,531,Other immune,498
150.15,59.085,532,Other immune,569
271.635,56.745000000000005,533,Mesenchymal-like,421
493.74,57.330000000000005,534,Other immune,414
191.88,56.940000000000005,535,Other immune,449
253.305,58.5,536,Other immune,582
425.49,56.55,537,Other immune,358
579.735,56.355000000000004,538,Other immune,390
41.145,55.575,540,Other immune,324
48.94500000000001,57.330000000000005,541,Other immune,315
209.43,56.355000000000004,543,Unidentified,329
328.38,56.355000000000004,545,Endothelial,233
417.3,56.355000000000004,547,Other immune,181
628.6800000000001,56.745000000000005,548,Mesenchymal-like,506
693.225,57.135000000000005,549,B,468
469.56000000000006,58.5,551,Other immune,402
572.13,56.94,552,B,173
220.54500000000002,57.72,553,Macrophages,389
297.18,57.33,554,Other immune,327
307.32,57.915000000000006,555,Other immune,239
368.355,56.745000000000005,556,Other immune,122
377.52,58.695,557,Mesenchymal-like,626
156.585,59.67,558,Other immune,356
179.79000000000002,56.745000000000005,559,Other immune,269
355.095,57.135000000000005,561,Other immune,368
511.095,58.30500000000001,562,Other immune,286
564.135,61.620000000000005,563,Other immune,1101
431.53499999999997,57.525000000000006,565,Other immune,57
434.85,56.94,566,Other immune,85
537.225,59.864999999999995,567,Other immune,580
681.72,58.30500000000001,569,Other immune,248
651.69,59.28,572,Other immune,739
666.705,58.11,573,B,273
716.4300000000001,58.11,574,Other immune,89
729.495,58.11,575,Other immune,303
549.12,60.254999999999995,576,CD8-T,531
594.36,60.06,577,Other immune,739
227.565,58.69500000000001,578,B,175
245.505,61.035,579,CD8-T,454
488.08500000000004,59.085,581,B,572
319.02,59.28,585,Other immune,179
392.145,59.865,586,Other immune,216
480.28499999999997,61.230000000000004,587,Macrophages,557
41.925,60.45,589,Other immune,363
162.63,60.84,590,Other immune,155
172.185,60.45,591,Unidentified,317
54.795,60.25500000000001,593,Other immune,281
434.65500000000003,62.4,594,Other immune,192
719.94,63.57,595,Other immune,594
769.86,61.035000000000004,596,Unidentified,373
261.105,61.230000000000004,597,Other immune,378
277.485,61.230000000000004,598,B,226
291.135,60.255,599,B,153
413.01,62.400000000000006,600,Other immune,604
440.89500000000004,60.84,601,Other immune,218
738.075,60.06,603,B,191
64.935,62.595,604,Mesenchymal-like,625
459.03000000000003,63.375,605,B,505
334.425,61.815,606,Other immune,408
367.96500000000003,61.230000000000004,607,B,519
399.165,61.230000000000004,608,B,196
675.2850000000001,61.425,609,Other immune,243
699.855,62.4,610,Other immune,385
753.8700000000001,61.815,611,Other immune,86
189.735,62.79,612,Other immune,270
388.44000000000005,63.375,613,Other immune,519
449.475,63.57,614,Mesenchymal-like,453
500.56500000000005,64.74000000000001,615,Other immune,515
636.675,64.35,616,Other immune,560
88.72500000000001,62.595,617,CD8-T,440
298.54499999999996,64.74000000000001,618,Other immune,329
506.61,61.62,620,Keratin-positive tumor,219
616.98,61.815,621,Unidentified,295
682.11,63.765,622,B,273
181.935,64.35,623,Other immune,448
202.01999999999998,63.18000000000001,624,B,1055
359.97,64.155,625,B,581
405.21000000000004,62.985,626,B,230
426.27,64.155,627,CD3-T,369
527.865,62.985,628,Other immune,294
238.485,64.35,631,Macrophages,404
742.7550000000001,62.79,632,B,147
315.12,64.35,634,Other immune,593
521.4300000000001,63.765,635,Macrophages,392
577.785,64.155,636,Endothelial,369
627.51,64.155,637,Other immune,254
666.9000000000001,64.935,638,Mesenchymal-like,474
713.115,63.765,639,Other immune,135
749.19,63.765,640,DC / Mono,243
36.27,63.96,641,B,256
229.71,64.35,642,CD4-T,365
689.715,64.545,643,Other immune,330
99.45000000000002,65.325,644,B,468
166.14,64.155,645,Other immune,402
284.70000000000005,64.545,646,CD8-T,385
350.22,64.35,647,Other immune,354
730.08,66.495,648,Macrophages,565
268.125,66.105,649,Other immune,717
622.635,65.13,650,Other immune,241
493.935,65.715,654,Other immune,202
644.28,63.765,656,B,125
400.33500000000004,67.47,659,Other immune,343
439.53,65.91,660,B,118
656.76,66.30000000000001,662,Neutrophils,365
675.09,66.105,663,Mesenchymal-like,172
708.24,66.3,664,Other immune,244
124.41,68.055,666,Unidentified,511
292.695,67.275,667,Other immune,343
382.005,66.3,668,B,246
422.17500000000007,66.30000000000001,669,Other immune,237
510.70500000000004,67.275,670,Other immune,589
114.465,70.005,672,Other immune,1358
279.04499999999996,66.885,673,CD3-T,208
532.155,68.055,674,Other immune,377
542.6850000000001,66.885,675,CD3-T,218
695.3700000000001,67.665,676,Unidentified,286
334.03499999999997,68.25,677,Other immune,456
46.410000000000004,67.47,679,Other immune,249
256.03499999999997,70.005,680,Other immune,630
741.585,69.03,683,Other immune,531
84.825,67.86,685,Mono / Neu,282
345.93,68.445,686,Neutrophils,750
552.435,70.785,687,CD8-T,886
72.93,68.25,690,Endothelial,215
602.94,68.83500000000001,691,Other immune,408
614.445,69.42,692,B,313
619.905,68.83500000000001,693,Other immune,164
140.205,69.225,694,Other immune,384
189.15,69.225,695,Other immune,206
212.16000000000003,70.785,696,Endothelial,318
444.99,67.86000000000001,697,Other immune,223
59.28,70.19999999999999,699,Unidentified,373
311.22,69.81,700,Macrophages,438
380.055,70.59,701,B,192
437.19,70.59,702,Other immune,408
463.32000000000005,68.055,703,B,488
578.955,70.785,704,CD8-T,412
765.375,69.61500000000001,705,Mesenchymal-like,398
93.6,71.565,706,Other immune,369
156.195,70.97999999999999,707,B,586
539.565,70.97999999999999,708,Other immune,336
39.195,71.175,709,Other immune,422
180.765,72.15,710,Other immune,530
244.72500000000002,72.345,711,Macrophages,599
373.425,72.53999999999999,713,B,652
596.31,69.03,714,B,308
640.38,71.75999999999999,715,Macrophages,304
646.425,69.81,716,Macrophages,221
703.95,70.59,717,Unidentified,494
752.5050000000001,71.565,718,Mesenchymal-like,686
320.19000000000005,71.17500000000001,719,Other immune,186
429.58500000000004,71.75999999999999,720,CD3-T,574
631.215,71.955,721,B,417
101.985,72.735,723,Unidentified,227
166.92000000000002,72.53999999999999,724,Other immune,366
222.885,71.75999999999999,725,Other immune,486
234.39,72.345,726,CD4-T,486
417.885,73.125,727,Other immune,636
517.53,70.19999999999999,728,Other immune,302
669.24,71.75999999999999,730,Unidentified,390
22.62,73.32,731,Other immune,545
31.2,73.125,732,CD3-T,621
396.43500000000006,71.37,733,CD3-T,310
609.1800000000001,70.39500000000001,734,B,147
195.97500000000002,71.37,735,CD3-T,299
205.92000000000002,73.71000000000001,736,Other immune,461
296.4,74.295,737,B,552
483.99,73.125,738,Other immune,653
678.99,72.53999999999999,739,Mesenchymal-like,259
691.275,73.125,740,Macrophages,435
50.7,71.37,742,Unidentified,129
134.55,72.345,743,Other immune,650
354.31500000000005,72.53999999999999,744,Other immune,195
451.425,72.735,745,Other immune,316
527.475,71.76,746,B,303
70.19999999999999,73.32,747,B,511
280.605,73.515,748,CD3-T,202
385.515,74.1,749,B,336
409.11,73.32,750,B,414
772.98,72.15,751,Other immune,329
46.41,72.93,752,Other immune,143
287.04,75.465,753,Other immune,428
305.95500000000004,74.685,754,Macrophages,381
56.94,72.93,756,Unidentified,302
266.95500000000004,76.44,757,Other immune,500
494.52,73.71000000000001,760,Other immune,414
217.03500000000003,73.71000000000001,764,Other immune,350
275.53499999999997,73.905,765,B,297
361.92,74.49000000000001,766,Other immune,472
174.72000000000003,73.125,767,Other immune,126
340.08000000000004,74.88,768,Neutrophils,377
392.145,74.88,769,B,312
444.6,75.27000000000001,770,Other immune,269
571.9350000000001,75.465,771,B,478
626.3399999999999,76.245,772,Other immune,493
459.03,76.44,774,B,345
506.41499999999996,77.025,775,B,903
79.17,74.49000000000001,778,Macrophages,379
164.57999999999998,75.075,779,Other immune,185
470.925,77.61000000000001,780,B,793
662.415,75.075,781,Other immune,280
734.37,75.075,782,B,549
16.575,76.44,783,Unidentified,516
89.7,77.61000000000001,785,Other immune,530
370.305,76.83000000000001,787,Other immune,199
563.355,74.49000000000001,788,B,206
597.87,76.245,789,Other immune,217
251.94,75.66,791,Other immune,240
293.865,78.39,792,B,193
327.21000000000004,77.22,793,Other immune,706
522.7950000000001,76.83000000000001,794,CD3-T,231
590.655,78.0,795,B,806
191.29500000000002,77.61000000000001,797,Endothelial,600
616.7850000000001,78.0,798,Other immune,633
753.2850000000001,78.19500000000001,799,Endothelial,386
529.23,78.58500000000001,805,CD3-T,177
647.01,77.805,806,Macrophages,525
98.47500000000001,79.95,807,Unidentified,397
147.81,77.22,808,Other immune,415
200.26500000000001,78.58500000000001,809,Other immune,214
232.63500000000002,78.19500000000001,810,CD3-T,445
316.095,78.97500000000001,811,Other immune,480
604.8900000000001,77.805,812,CD8-T,482
703.56,78.39,814,Macrophages,471
774.54,78.195,815,Macrophages,152
538.2,78.58500000000001,816,Macrophages,422
51.675,79.17000000000002,817,Mesenchymal-like,488
175.305,80.535,818,Macrophages,640
454.545,78.0,819,CD8-T,163
493.93500000000006,79.17,820,B,279
672.5550000000001,79.36500000000001,821,Unidentified,367
767.9100000000001,80.925,822,Mesenchymal-like,710
404.82000000000005,79.56,825,Other immune,680
436.02,79.36500000000001,826,CD8-T,307
208.84500000000003,80.535,827,CD8-T,325
258.18,79.17,828,Other immune,326
375.375,80.925,829,Other immune,409
479.31,80.535,831,Other immune,500
554.385,79.17,832,Other immune,210
665.5350000000001,81.12,833,Other immune,451
346.515,81.50999999999999,835,Other immune,808
632.5799999999999,81.9,836,Other immune,509
655.98,80.925,837,Other immune,473
734.565,81.12,838,CD8-T,315
103.545,80.72999999999999,840,Other immune,300
241.8,79.95,841,CD8-T,189
282.75,80.34,842,Other immune,334
561.7950000000001,80.14500000000001,844,CD4-T,333
118.17000000000002,81.12,845,Mono / Neu,321
274.16999999999996,80.92500000000001,846,Endothelial,261
580.515,79.95,847,B,393
640.965,81.9,848,Other immune,340
741.975,79.36500000000001,849,CD8-T,206
112.905,84.63,850,Other immune,732
136.89,81.705,851,Other immune,433
725.01,81.705,852,Other immune,527
148.2,83.85,853,Mono / Neu,422
163.60500000000002,82.095,854,CD8-T,393
218.79000000000002,83.85,856,Other immune,615
311.025,81.705,857,Macrophages,278
396.04499999999996,83.07,858,B,547
429.78000000000003,81.9,859,B,329
568.815,81.12,860,CD8-T,59
126.945,81.12,862,Mono / Neu,431
535.47,83.07,864,Macrophages,248
488.08500000000004,81.315,866,Other immune,166
714.2850000000001,81.9,868,Other immune,474
759.5250000000001,82.485,869,Endothelial,186
37.245000000000005,82.68,870,Other immune,364
335.985,81.70500000000001,872,Macrophages,175
526.3050000000001,83.85,873,Other immune,523
747.63,81.9,874,Macrophages,231
47.58,82.875,875,Unidentified,332
248.43,84.63,877,Other immune,527
367.57500000000005,85.605,878,Macrophages,818
574.86,82.875,879,Other immune,212
683.865,83.265,880,Macrophages,355
263.44500000000005,82.68,881,Other immune,135
75.66,83.655,883,Other immune,373
551.07,83.85,884,B,286
559.065,86.19,885,CD8-T,314
609.1800000000001,87.165,886,Endothelial,705
387.46500000000003,83.46000000000001,888,CD3-T,270
