x,y,label,cell_type,cell_size_pixel
599.04,29.25,205,B,210
224.64000000000001,28.86,206,DC / Mono,337
273.78,30.42,207,CD3-T,399
492.375,29.445,208,Mono / Neu,607
775.32,30.810000000000002,209,Mono / Neu,152
49.335,33.150000000000006,210,Keratin-positive tumor,1033
154.245,30.810000000000002,211,Keratin-positive tumor,213
202.8,31.590000000000003,212,Macrophages,466
336.96000000000004,31.785000000000004,213,Macrophages,351
447.525,31.785,214,Other immune,675
717.7950000000001,28.86,215,Macrophages,138
663.3900000000001,31.980000000000004,217,Macrophages,609
706.095,31.785000000000004,218,Macrophages,537
584.61,31.980000000000004,219,Keratin-positive tumor,305
241.60500000000002,30.225,220,DC / Mono,305
282.165,33.540000000000006,221,CD4-T,218
357.045,33.735,222,DC / Mono,1693
602.7450000000001,32.760000000000005,223,B,164
514.215,34.515,225,Endothelial,298
767.325,33.54,226,Other immune,571
13.260000000000002,32.370000000000005,227,Keratin-positive tumor,83
161.07,35.295,228,Keratin-positive tumor,381
170.625,34.71,229,Keratin-positive tumor,390
307.32000000000005,35.1,230,DC / Mono,610
617.37,36.27,232,Keratin-positive tumor,804
716.4300000000001,35.295,233,Macrophages,449
726.375,33.15,234,Macrophages,587
638.82,35.1,236,Other immune,655
231.27,37.05,237,DC / Mono,740
400.14,35.685,238,DC / Mono,524
26.130000000000003,33.54,239,Keratin-positive tumor,323
594.165,33.150000000000006,240,B,311
150.15,38.22,241,Keratin-positive tumor,1119
488.28,35.88,242,Macrophages,482
90.285,36.27,243,Keratin-positive tumor,413
126.75,37.635,244,CD3-T,477
218.79000000000002,35.685,245,CD4-T,342
237.51,35.295,246,CD8-T,89
75.27000000000001,39.0,248,Keratin-positive tumor,963
553.02,35.685,249,Mono / Neu,179
780.195,35.1,250,Other immune,386
20.085,36.27,251,Keratin-positive tumor,335
323.895,37.05,253,Other immune,272
63.18,37.83,255,Keratin-positive tumor,512
543.855,40.56,256,Macrophages,974
579.54,38.415000000000006,257,Keratin-positive tumor,257
693.81,37.245000000000005,259,Mono / Neu,124
708.0450000000001,38.61,260,Macrophages,313
33.93,38.415,261,Keratin-positive tumor,453
278.07000000000005,40.755,263,CD3-T,531
596.5050000000001,38.22,264,Keratin-positive tumor,167
13.844999999999999,39.195,265,Keratin-positive tumor,242
138.84,38.61,267,CD8-T,298
243.555,39.0,269,CD4-T,345
606.645,41.34,273,Keratin-positive tumor,1030
588.315,39.585,275,Keratin-positive tumor,437
184.08,41.730000000000004,276,Keratin-positive tumor,591
409.89,37.635000000000005,277,DC / Mono,487
469.95000000000005,38.22,278,Macrophages,322
627.7049999999999,39.0,279,Keratin-positive tumor,274
675.8700000000001,38.61,280,Endothelial,282
253.11,40.365,281,CD3-T,569
316.68,41.730000000000004,282,CD8-T,630
740.8050000000001,40.365,283,Macrophages,463
94.575,42.9,284,Keratin-positive tumor,550
268.32000000000005,43.485,285,CD8-T,737
439.33500000000004,42.510000000000005,286,Keratin-positive tumor,818
24.96,42.315,287,Keratin-positive tumor,291
107.44500000000001,42.315,289,Keratin-positive tumor,617
203.19,45.045,290,Keratin-positive tumor,1340
725.79,41.730000000000004,291,CD8-T,320
134.16000000000003,41.925,292,CD3-T,205
288.21000000000004,39.0,293,Mono / Neu,276
517.53,42.705,294,Other immune,579
527.865,41.535000000000004,295,Other immune,589
761.6700000000001,41.925,296,DC / Mono,427
191.49,43.875,297,Keratin-positive tumor,681
768.4950000000001,43.095,298,Unidentified,257
128.31,44.07,299,Mono / Neu,459
733.395,42.120000000000005,300,CD8-T,338
776.6850000000001,42.705,301,Other immune,495
228.735,42.315,302,Other immune,144
327.6,42.120000000000005,304,Other immune,237
220.15500000000003,44.265,305,CD8-T,587
719.1600000000001,42.900000000000006,306,Mono / Neu,106
84.045,46.8,307,Keratin-positive tumor,968
567.2550000000001,43.095,308,Keratin-positive tumor,216
303.615,44.85,310,Other immune,623
368.745,45.63,311,DC / Mono,554
580.125,42.900000000000006,312,Keratin-positive tumor,116
673.9200000000001,45.63,313,Endothelial,864
48.945,44.85,314,Keratin-positive tumor,503
158.925,48.75,315,Keratin-positive tumor,1237
473.265,44.85,316,Macrophages,373
574.2750000000001,47.58,317,Keratin-positive tumor,558
592.8,47.385000000000005,318,Keratin-positive tumor,928
751.335,44.265,319,DC / Mono,485
424.125,46.995000000000005,320,Keratin-positive tumor,810
622.44,48.165000000000006,323,Keratin-positive tumor,1285
18.135,46.605000000000004,325,Keratin-positive tumor,472
336.765,46.215,326,Other immune,528
351.975,46.215,327,Macrophages,412
689.13,45.045,328,Mesenchymal-like,336
43.485,46.215,329,Keratin-positive tumor,670
280.8,46.800000000000004,330,Mono / Neu,615
33.345,47.385000000000005,331,Keratin-positive tumor,318
58.305,46.605000000000004,332,Keratin-positive tumor,510
243.945,47.385000000000005,333,CD4-T,631
325.65,49.33500000000001,334,Macrophages,662
361.725,47.775000000000006,335,CD4-T,269
550.875,46.019999999999996,336,Mono / Neu,353
12.285,47.19,337,Keratin-positive tumor,101
147.615,48.945,338,Keratin-positive tumor,370
725.79,47.19,340,Macrophages,290
232.05,49.92,341,Other immune,1108
257.4,50.31,343,Macrophages,523
696.9300000000001,46.41,344,Macrophages,220
786.0450000000001,46.215,346,Other immune,75
215.085,48.36,347,Keratin-positive tumor,435
26.910000000000004,47.58,349,Keratin-positive tumor,240
112.51500000000001,51.09,350,Keratin-positive tumor,1010
385.71000000000004,48.945,351,DC / Mono,446
581.49,52.455,352,Keratin-positive tumor,891
780.975,48.36,353,Unidentified,297
564.3299999999999,49.335,355,Keratin-positive tumor,449
654.8100000000001,50.115,357,Other immune,697
665.5350000000001,50.7,358,Other immune,499
717.0150000000001,51.480000000000004,359,Mono / Neu,939
139.23000000000002,51.285,360,Other immune,825
450.255,49.335,361,Unidentified,398
766.35,50.31,363,Other immune,404
377.32500000000005,51.09,364,Other immune,482
436.41,49.53,365,Keratin-positive tumor,165
752.895,52.065,366,Other immune,774
355.485,51.09,367,Other immune,462
638.82,50.31,369,Keratin-positive tumor,472
526.11,49.92,370,Macrophages,380
266.955,52.065000000000005,373,CD8-T,379
499.59000000000003,51.675000000000004,375,Macrophages,394
607.23,55.575,376,Keratin-positive tumor,1451
699.4649999999999,52.065,377,Macrophages,240
341.83500000000004,51.09,378,CD4-T,224
556.53,51.285,379,Other immune,221
288.99,51.09,380,Mono / Neu,655
346.515,51.285000000000004,381,Mono / Neu,179
36.465,55.965,382,Keratin-positive tumor,865
550.6800000000001,52.650000000000006,383,Mono / Neu,177
706.875,53.235,384,Unidentified,641
279.63,52.845,386,Mono / Neu,165
303.03000000000003,52.455,388,DC / Mono,205
333.84000000000003,52.845,389,Other immune,296
413.01,56.55,390,Keratin-positive tumor,1272
493.35,54.21,391,Macrophages,540
26.910000000000004,54.6,393,Keratin-positive tumor,278
312.39,54.21,394,B,679
694.98,52.845,395,Mono / Neu,148
783.51,53.43000000000001,396,Macrophages,275
55.38,54.21,397,Keratin-positive tumor,428
251.94,54.99,398,Macrophages,412
296.985,54.405,399,Unidentified,499
18.72,56.355000000000004,400,Keratin-positive tumor,608
320.58000000000004,56.355000000000004,402,Other immune,575
370.5,55.38,404,DC / Mono,436
172.77,54.99,405,Keratin-positive tumor,487
562.9649999999999,55.38,406,Keratin-positive tumor,237
361.33500000000004,56.355000000000004,408,Macrophages,277
724.815,56.94,409,Macrophages,479
202.60500000000002,60.645,410,Keratin-positive tumor,1475
546.39,54.60000000000001,411,Mono / Neu,153
46.8,59.084999999999994,414,Keratin-positive tumor,647
133.38,58.11000000000001,415,Mono / Neu,519
116.61000000000001,59.085,416,Keratin-positive tumor,649
446.745,55.185,417,Macrophages,382
262.665,56.745000000000005,418,CD8-T,231
635.3100000000001,56.160000000000004,419,Keratin-positive tumor,594
224.64000000000001,59.67,420,Keratin-positive tumor,835
555.75,57.135000000000005,421,Other immune,103
568.0350000000001,57.525000000000006,422,Keratin-positive tumor,374
399.36,59.864999999999995,425,Keratin-positive tumor,706
236.14499999999998,59.28,426,Keratin-positive tumor,378
435.63,58.5,427,Macrophages,629
774.345,59.28,428,Unidentified,576
280.8,60.644999999999996,430,Other immune,545
624.0,62.400000000000006,431,Keratin-positive tumor,1123
669.24,58.5,432,Unidentified,225
271.44,59.67,435,CD4-T,475
358.02,59.28,436,Keratin-positive tumor,290
55.38,61.230000000000004,437,Keratin-positive tumor,279
347.295,61.425,439,Other immune,339
341.44500000000005,59.67,442,Macrophages,344
383.56500000000005,60.84,443,DC / Mono,819
371.08500000000004,61.425,446,Mono / Neu,445
548.535,60.25500000000001,448,Other immune,647
580.125,62.205,449,Keratin-positive tumor,581
106.86000000000001,61.230000000000004,450,Keratin-positive tumor,313
246.48000000000002,60.45,451,Macrophages,419
305.37,62.205,452,Other immune,629
332.475,61.425,453,DC / Mono,433
679.575,60.64500000000001,454,Unidentified,431
455.52,64.35000000000001,457,Keratin-positive tumor,1454
171.99,62.01,458,Keratin-positive tumor,468
185.64,64.35000000000001,459,Keratin-positive tumor,1008
390.975,61.425000000000004,460,DC / Mono,143
641.355,64.35000000000001,462,Keratin-positive tumor,848
717.405,63.765,463,Macrophages,727
97.69500000000001,65.325,464,Keratin-positive tumor,759
156.0,66.3,465,Keratin-positive tumor,955
214.5,63.375,466,CD4-T,609
352.95000000000005,62.205,467,DC / Mono,339
409.5,64.155,468,Keratin-positive tumor,375
26.130000000000003,61.815,469,Keratin-positive tumor,269
164.19,63.57000000000001,470,Keratin-positive tumor,468
591.24,60.644999999999996,471,Keratin-positive tumor,176
665.145,64.35000000000001,472,Keratin-positive tumor,635
750.945,63.18,473,Macrophages,524
527.085,59.08500000000001,474,Mono / Neu,543
599.82,64.155,475,Keratin-positive tumor,714
634.14,63.96,476,Keratin-positive tumor,183
130.065,63.375,479,Mono / Neu,436
141.57,63.375,480,Macrophages,451
263.25,64.155,481,Macrophages,284
571.5450000000001,63.57,482,Keratin-positive tumor,308
587.3399999999999,61.815000000000005,483,Keratin-positive tumor,89
314.925,62.985,484,Endothelial,217
489.06,65.13,485,Mono / Neu,627
291.915,64.74000000000001,486,DC / Mono,525
516.75,66.885,487,Mesenchymal-like,598
696.735,63.765,488,Mono / Neu,398
469.95000000000005,65.715,490,Keratin-positive tumor,562
497.64,65.13,491,Endothelial,472
86.385,68.055,493,Keratin-positive tumor,1021
255.255,66.30000000000001,494,Macrophages,514
13.844999999999999,61.815,496,Keratin-positive tumor,249
397.40999999999997,64.935,497,Keratin-positive tumor,166
564.5250000000001,64.545,498,Keratin-positive tumor,178
232.83,69.81,503,Keratin-positive tumor,896
284.115,67.665,504,DC / Mono,442
326.82000000000005,66.495,505,Other immune,495
657.345,68.83500000000001,506,Keratin-positive tumor,893
194.61,65.91,507,Keratin-positive tumor,184
31.395000000000003,68.055,508,Keratin-positive tumor,547
62.595,67.47,509,Keratin-positive tumor,678
245.70000000000002,65.52,510,CD4-T,128
433.095,70.59,512,Mesenchymal-like,975
508.755,68.055,513,Mesenchymal-like,474
775.32,66.105,514,Other immune,132
112.905,68.25,515,Keratin-positive tumor,339
544.0500000000001,67.08,516,Other immune,225
591.435,67.08,517,Keratin-positive tumor,270
785.85,66.30000000000001,518,CD8-T,111
52.260000000000005,69.03,519,Keratin-positive tumor,603
104.13,70.395,520,Keratin-positive tumor,808
613.665,68.64,522,Keratin-positive tumor,840
21.255000000000003,67.665,523,Keratin-positive tumor,512
303.615,68.25,525,Mono / Neu,279
343.78499999999997,69.03,526,Macrophages,321
359.385,67.665,527,Neutrophils,350
520.455,69.03,528,CD8-T,272
551.46,68.83500000000001,529,Other immune,476
119.14500000000001,68.64000000000001,530,Keratin-positive tumor,358
370.69500000000005,67.665,531,Neutrophils,274
577.2,68.055,532,Keratin-positive tumor,87
731.25,67.665,533,CD8-T,442
781.365,67.86,534,CD8-T,257
222.69,70.785,536,DC / Mono,435
336.375,67.86000000000001,537,Macrophages,233
528.645,69.81,539,Other immune,684
585.0,69.03,540,Keratin-positive tumor,230
172.77,68.83500000000001,542,Keratin-positive tumor,269
721.89,69.03,543,CD8-T,490
245.31,69.225,544,Macrophages,146
569.01,72.15,545,Keratin-positive tumor,703
262.86,72.53999999999999,547,Other immune,529
398.97,69.81,548,DC / Mono,286
13.844999999999999,72.15,549,Other immune,230
212.94,70.39500000000001,550,B,230
363.48,71.75999999999999,552,Neutrophils,294
145.08,72.15,553,Macrophages,697
296.01,70.59,554,DC / Mono,167
352.17,71.37,555,Mono / Neu,274
43.68,73.515,557,Keratin-positive tumor,613
128.89499999999998,72.53999999999999,558,Mono / Neu,365
190.125,73.32,559,Keratin-positive tumor,463
321.55500000000006,71.565,561,Macrophages,362
776.2950000000001,71.565,563,CD8-T,350
330.915,73.515,565,CD3-T,461
409.89,72.53999999999999,566,Other immune,492
457.08000000000004,72.735,567,Keratin-positive tumor,209
580.125,72.735,568,Keratin-positive tumor,277
640.965,73.905,569,Keratin-positive tumor,319
738.6600000000001,72.735,571,Mono / Neu,418
369.72,72.93,572,DC / Mono,283
599.04,76.245,573,Keratin-positive tumor,860
623.0250000000001,75.855,574,Other immune,575
198.51,74.88,575,Keratin-positive tumor,510
171.99,75.27000000000001,576,Keratin-positive tumor,404
274.95,72.93,577,Other immune,365
314.145,74.88,578,Endothelial,452
357.435,76.245,579,DC / Mono,259
761.865,76.05000000000001,580,Mono / Neu,804
26.91,76.44,581,Keratin-positive tumor,851
300.495,74.49000000000001,584,Other immune,462
241.60500000000002,75.855,586,Mono / Neu,672
268.905,73.32,587,Macrophages,140
492.18,77.805,588,Other immune,1343
339.3,74.88,591,CD3-T,357
398.775,75.075,592,DC / Mono,101
589.095,78.58500000000001,593,Keratin-positive tumor,973
731.835,74.88,594,Mono / Neu,113
54.21,80.14500000000001,595,Keratin-positive tumor,791
307.515,74.88,596,Mono / Neu,98
722.865,77.025,597,Mesenchymal-like,693
16.965,75.465,598,Keratin-positive tumor,205
117.78,80.73,599,Keratin-positive tumor,1208
163.41,79.755,600,Keratin-positive tumor,1071
374.985,75.465,601,DC / Mono,95
466.635,77.415,602,Other immune,648
211.96500000000003,77.22,603,CD4-T,356
293.28,76.05000000000001,604,Mono / Neu,129
452.01,76.635,606,Keratin-positive tumor,123
693.225,75.855,607,Keratin-positive tumor,282
73.125,76.635,608,Keratin-positive tumor,394
255.255,76.44,609,CD8-T,381
543.855,77.805,610,Mono / Neu,420
632.58,77.415,611,Keratin-positive tumor,479
513.24,78.58500000000001,613,Mono / Neu,330
522.015,79.56,614,Other immune,656
672.5550000000001,78.0,615,Keratin-positive tumor,483
12.285,78.0,616,Keratin-positive tumor,63
663.1949999999999,79.95,619,Keratin-positive tumor,736
183.3,79.755,620,Keratin-positive tumor,571
380.44500000000005,78.39000000000001,621,DC / Mono,339
650.715,78.19500000000001,622,Keratin-positive tumor,501
138.45,77.415,624,Other immune,574
151.32,79.95,625,Other immune,574
408.525,78.78,627,DC / Mono,234
104.13,83.07,630,Keratin-positive tumor,1012
223.66500000000002,82.68,631,Mono / Neu,703
708.0450000000001,78.58500000000001,632,Keratin-positive tumor,456
404.04,80.145,634,DC / Mono,434
687.375,79.56,635,Keratin-positive tumor,417
755.4300000000001,81.12,637,Keratin-positive tumor,515
89.11500000000001,80.535,638,Keratin-positive tumor,520
477.75,82.68,639,Macrophages,789
773.175,83.655,641,Keratin-positive tumor,1064
215.085,80.14500000000001,642,Macrophages,269
274.755,81.50999999999999,643,Other immune,700
395.65500000000003,79.56,644,CD4-T,221
578.175,80.535,645,Keratin-positive tumor,225
236.73000000000002,81.705,646,B,681
320.385,81.50999999999999,647,Macrophages,451
641.1600000000001,83.07,648,Keratin-positive tumor,748
41.144999999999996,83.85,649,Keratin-positive tumor,977
176.08499999999998,82.095,650,Keratin-positive tumor,590
420.42,82.68,651,Macrophages,728
698.88,81.12,652,Keratin-positive tumor,249
297.96000000000004,82.095,653,Mono / Neu,208
309.46500000000003,82.28999999999999,655,DC / Mono,357
340.665,82.68,657,Mono / Neu,397
386.49,83.07,658,CD4-T,577
785.46,81.12,659,Keratin-positive tumor,112
251.94,84.24000000000001,661,Macrophages,591
530.595,80.73,663,DC / Mono,188
601.575,83.85,665,Other immune,321
740.8050000000001,82.485,666,Macrophages,929
505.83000000000004,83.265,667,Macrophages,475
194.41500000000002,85.215,669,Keratin-positive tumor,782
347.88,84.435,672,DC / Mono,423
72.53999999999999,84.63,673,Keratin-positive tumor,654
540.735,86.19,674,Mono / Neu,638
22.035,85.02000000000001,676,CD3-T,370
31.200000000000003,87.94500000000001,677,Keratin-positive tumor,666
136.11,87.36,678,CD8-T,535
356.07000000000005,85.215,679,Macrophages,467
556.9200000000001,84.045,680,Mono / Neu,254
727.935,83.85,681,Macrophages,248
83.07,85.605,682,Keratin-positive tumor,535
127.92,83.07,683,Macrophages,349
147.03,84.045,684,CD3-T,172
330.915,85.41,685,Other immune,387
60.254999999999995,87.75,686,Keratin-positive tumor,846
461.76,87.36000000000001,688,Other immune,844
632.58,86.775,690,Keratin-positive tumor,576
287.04,86.385,691,Mono / Neu,698
681.72,88.92,692,Keratin-positive tumor,1421
670.4100000000001,87.165,694,Keratin-positive tumor,390
15.015,84.825,695,CD8-T,312
552.24,86.97,696,Mono / Neu,685
651.4950000000001,86.775,697,Tumor,291
244.335,86.19,698,Macrophages,178
533.9100000000001,85.80000000000001,699,Other immune,154
659.6850000000001,89.89500000000001,700,Keratin-positive tumor,539
97.305,87.36000000000001,701,Keratin-positive tumor,281
146.445,89.11500000000001,702,B,589
398.19000000000005,87.165,703,DC / Mono,429
528.2550000000001,86.385,704,Mono / Neu,235
583.245,87.165,705,Keratin-positive tumor,426
731.25,86.775,706,Unidentified,410
155.61,88.92000000000002,708,CD3-T,551
371.08500000000004,89.7,710,DC / Mono,622
763.62,88.92000000000002,711,Keratin-positive tumor,685
215.085,87.75,712,CD4-T,588
189.735,89.89500000000001,714,Keratin-positive tumor,210
471.70500000000004,87.555,715,CD3-T,138
515.58,88.72500000000001,716,Macrophages,458
232.44,87.36,718,B,76
312.58500000000004,88.14000000000001,719,Mono / Neu,299
781.56,90.09,720,Keratin-positive tumor,704
170.82,87.36,722,CD8-T,145
380.25,89.31,723,DC / Mono,370
413.985,90.67500000000001,724,DC / Mono,749
88.92,93.21000000000001,725,Keratin-positive tumor,798
117.39,94.185,726,Keratin-positive tumor,1139
394.095,91.65,729,DC / Mono,374
337.35,93.6,731,Macrophages,768
595.53,91.065,732,Keratin-positive tumor,802
260.91,90.67500000000001,733,Macrophages,756
507.19500000000005,91.65,734,Other immune,441
649.5450000000001,93.405,735,Keratin-positive tumor,592
14.04,93.6,736,DC / Mono,316
100.62,90.87,737,Keratin-positive tumor,103
239.265,93.405,738,Mono / Neu,593
271.635,90.87,739,Mono / Neu,179
292.11,90.67500000000001,740,Mono / Neu,192
664.56,91.845,742,Keratin-positive tumor,117
306.345,91.065,744,DC / Mono,250
134.745,92.23500000000001,746,Mono / Neu,146
175.89000000000001,92.235,747,CD8-T,524
326.82000000000005,91.26,749,DC / Mono,112
23.009999999999998,93.21000000000001,750,Macrophages,465
45.045,92.82,751,Keratin-positive tumor,646
202.60500000000002,92.43,752,Keratin-positive tumor,297
68.83500000000001,92.82,754,Keratin-positive tumor,273
129.09,94.575,755,Keratin-positive tumor,620
249.60000000000002,92.235,756,Macrophages,322
279.63,92.43,757,CD3-T,467
440.70000000000005,91.845,758,DC / Mono,259
620.88,92.43,759,Other immune,621
750.75,91.65,760,Keratin-positive tumor,365
388.245,94.185,762,DC / Mono,451
429.0,94.965,763,Macrophages,854
231.46500000000003,93.795,766,Mono / Neu,516
299.52,93.015,768,Other immune,529
316.68000000000006,94.965,769,Other immune,687
219.57,96.72,771,Macrophages,923
638.82,99.84,772,Keratin-positive tumor,1577
77.22,96.135,773,Keratin-positive tumor,776
164.385,93.795,774,CD3-T,305
561.21,94.185,776,Macrophages,385
66.69,96.525,777,Keratin-positive tumor,138
209.04000000000002,97.11000000000001,778,Macrophages,514
347.1,96.135,779,Macrophages,551
377.71500000000003,94.77000000000001,780,CD8-T,274
589.6800000000001,95.355,781,Keratin-positive tumor,245
268.32,98.08500000000001,782,Macrophages,729
552.0450000000001,94.77000000000001,783,Unidentified,294
569.2049999999999,94.575,784,Unidentified,304
785.85,96.33000000000001,785,Keratin-positive tumor,64
182.52,95.16,786,Macrophages,219
